炉号,钢种,钢号,转炉终点温度,转炉终点C,转炉终点Mn,转炉终点S,转炉终点P,转炉终点Si,钢水净重,连铸正样C, 连铸正样Mn ,连铸正样S,连铸正样P,连铸正样Si,连铸正样Ceq_val,连铸正样Cr,连铸正样Ni_val,连铸正样Cu_val,连铸正样Nb_val,连铸正样V_val,连铸正样Alt_val,连铸正样Als_val,连铸正样Mo_val,连铸正样Ti_val,连铸正样N_val,连铸正样O_val,连铸正样B_val,氮化钒铁FeV55N11-A,低铝硅铁,钒氮合金(进口),钒铁(FeV50-A),钒铁(FeV50-B),钒铁(FeV50-B),硅铝钙,硅铝合金FeAl30Si25,硅铝锰合金球,硅锰面（硅锰渣）,硅铁(合格块),硅铁FeSi75-B,石油焦增碳剂,锰硅合金FeMn64Si27(合格块),锰硅合金FeMn68Si18(合格块),碳化硅(55%),硅钙碳脱氧剂
7A06787             ,低合金    ,HRB400B    ,1655,0.00061,0.0009,0.00028,0.00016,0.002,74700,0.0024,0.0134,0.00029,0.0002,0.0038,0.474,0.0016,0.006,0.011,0,0.032,0.0053,0.0033,0,0.001,0,0,0,0,0,9,0,0,29,25,0,0,200,0,0,68,0,1260,132,0
7A06786             ,低合金    ,HRB400B    ,1638,0.00101,0.0006,0.00044,0.00011,0.002,70800,0.0023,0.0131,0.00031,0.00015,0.0037,0.458,0.0014,0.001,0.011,0,0.032,0.0065,0.0041,0.0002,0.001,0,0,0,0,0,9,0,0,28,25,0,0,200,0,0,51,0,1320,132,0
7A06785             ,低合金    ,HRB400B    ,1678,0.00076,0.0009,0.00027,0.00015,0.003,68500,0.0023,0.0132,0.00032,0.00021,0.0039,0.46,0.0015,0,0.009,0,0.032,0.0052,0.0033,0,0.001,0,0,0,0,0,9,0,0,28,25,0,0,200,0,0,68,0,1200,132,0
7A06784             ,低合金    ,HRB400B    ,1664,0.00075,0.0011,0.00029,0.00022,0.003,72900,0.0022,0.0132,0.00026,0.00023,0.0038,0.451,0.0015,0,0.012,0,0.033,0.0054,0.0034,0,0.001,0,0,0,0,0,4,0,0,38,25,0,0,200,0,0,68,0,1290,132,0
7A06783             ,低合金    ,HRB400B    ,1687,0.00078,0.0013,0.00026,0.00033,0.003,74000,0.0022,0.0133,0.00025,0.0003,0.0037,0.453,0.002,0,0.012,0,0.035,0.0052,0.0032,0.0001,0.001,0,0,0,0,0,4,0,0,38,25,0,0,200,0,0,51,0,1290,132,0
7A06782             ,低合金    ,HRB400B    ,1671,0.00094,0.0012,0.00023,0.00028,0.003,72500,0.0024,0.0132,0.00025,0.00026,0.0038,0.471,0.0016,0,0.012,0,0.034,0.0063,0.0039,0,0.001,0,0,0,0,0,4,0,0,38,0,0,0,200,0,0,51,0,1270,132,20
7A06781             ,低合金    ,HRB400B    ,1667,0.00077,0.0012,0.00034,0.00032,0.005,72850,0.0024,0.0131,0.00034,0.00033,0.0038,0.47,0.002,0,0.01,0,0.035,0.0053,0.0033,0,0.001,0,0,0,0,0,4,0,0,39,25,0,0,200,0,0,68,0,1290,132,0
7A06780             ,低合金    ,HRB400B    ,1670,0.0008,0.0011,0.00023,0.00017,0.003,74200,0.0024,0.0134,0.00027,0.00023,0.0037,0.475,0.0017,0.002,0.01,0,0.034,0.006,0.0037,0,0.001,0,0,0,0,0,4,0,0,39,25,0,0,200,0,0,51,0,1300,132,0
7A06779             ,低合金    ,HRB400B    ,1679,0.00076,0.0013,0.00024,0.00021,0.003,73800,0.0022,0.0132,0.00024,0.00025,0.0035,0.451,0.0019,0,0.01,0,0.035,0.0057,0.0036,0,0.001,0,0,0,0,0,4,0,0,39,25,0,0,200,0,0,68,0,1280,132,0
7A06778             ,低合金    ,HRB400B    ,1654,0.0007,0.0007,0.0004,0.00012,0.003,75400,0.0023,0.0128,0.00033,0.00017,0.0035,0.453,0.0013,0.001,0.01,0,0.035,0.0079,0.005,0,0.001,0,0,0,0,0,32,0,0,0,50,0,0,200,0,0,68,0,1320,132,0
7A06777             ,低合金    ,HRB400B    ,1687,0.00076,0.0011,0.00021,0.00021,0.003,70300,0.0021,0.014,0.00024,0.00028,0.0045,0.455,0.0016,0,0.01,0,0.035,0.0059,0.0037,0.0003,0.001,0,0,0,0,0,31,0,0,0,25,0,0,200,0,0,68,0,1320,132,0
7A06776             ,低合金    ,HRB400B    ,1705,0.00076,0.0013,0.00017,0.00032,0.003,64200,0.0022,0.014,0.00022,0.00035,0.0044,0.465,0.0019,0,0.01,0,0.036,0.0073,0.0045,0.0004,0.001,0,0,0,0,0,33,0,0,0,25,0,0,200,0,0,68,0,1400,132,0
7A06775             ,低合金    ,HRB400B    ,1653,0.00078,0.001,0.0002,0.00021,0.003,71750,0.0023,0.0137,0.00021,0.00024,0.0041,0.47,0.0017,0.001,0.011,0,0.035,0.0069,0.0043,0.0011,0.001,0,0,0,0,0,32,0,0,0,25,0,0,200,0,0,68,0,1340,132,0
7A06774             ,低合金    ,HRB400B    ,1694,0.00038,0.0011,0.00017,0.00023,0.003,71450,0.0023,0.0137,0.00022,0.00033,0.0037,0.469,0.0013,0.002,0.01,0,0.037,0.0061,0.0038,0.0007,0.001,0,0,0,0,0,32,0,0,0,0,75,0,0,0,0,85,0,1620,132,0
7A06773             ,低合金    ,HRB400B    ,1639,0.00063,0.001,0.00022,0.00018,0.003,72050,0.0022,0.013,0.00024,0.00021,0.0038,0.448,0.0017,0.002,0.011,0,0.034,0.0055,0.0034,0.0012,0.001,0,0,0,0,0,4,0,0,39,25,0,0,200,0,0,75,0,1260,132,0
7A06772             ,低合金    ,HRB400B    ,1652,0.00063,0.0011,0.00024,0.00036,0.003,71500,0.0023,0.013,0.00029,0.00035,0.0037,0.459,0.002,0.002,0.011,0,0.035,0.066,0.0549,0.0022,0.002,0,0,0,0,0,4,0,0,39,50,0,0,200,0,0,75,0,1220,132,0
7A06771             ,低合金    ,HRB400B    ,1645,0.0006,0.0008,0.00027,0.00023,0.003,73400,0.0023,0.0136,0.00028,0.00023,0.0038,0.47,0.0023,0.006,0.012,0,0.032,0.004,0.0018,0.0037,0,0,0,0,0,0,4,0,0,40,50,0,0,200,0,0,75,0,1330,132,0
7A06770             ,低合金    ,HRB400B    ,1641,0.00051,0.0007,0.00025,0.00014,0.003,68100,0.0024,0.0128,0.00028,0.00017,0.0036,0.466,0.0017,0.005,0.011,0,0.033,0.0051,0.0028,0.0034,0,0,0,0,0,0,4,0,0,41,50,0,0,200,0,0,85,0,1330,132,0
7A06769             ,低合金    ,HRB400B    ,1682,0.00065,0.0011,0.00022,0.0003,0.003,74850,0.0022,0.013,0.00025,0.00031,0.0035,0.455,0.0028,0.02,0.015,0,0.032,0.004,0.0018,0.0131,0,0,0,0,0,0,4,0,0,40,25,0,0,200,0,0,75,0,1310,132,0
7A06768             ,低合金    ,HRB400B    ,1658,0.0007,0.001,0.00025,0.00035,0.003,74550,0.0023,0.0134,0.00028,0.00031,0.0037,0.466,0.0021,0.004,0.01,0,0.032,0.005,0.0028,0.0032,0,0,0,0,0,0,4,0,0,41,25,0,0,200,0,0,68,0,1340,132,0
7A06767             ,低合金    ,HRB400B    ,1662,0,0,0,0,0.003,71000,0.0023,0.0128,0.00027,0.00019,0.0037,0.455,0.0017,0.005,0.01,0,0.033,0.0054,0.0032,0.003,0,0,0,0,0,0,4,0,0,39,25,0,0,0,0,0,68,0,1480,132,0
7A06766             ,低合金    ,HRB400B    ,1688,0.00075,0.0012,0.00024,0.00035,0,63500,0.0022,0.0133,0.00024,0.00035,0.0037,0.455,0.0024,0.005,0.011,0,0.031,0.0046,0.0024,0.0034,0,0,0,0,0,0,4,0,0,40,25,0,0,200,0,0,68,0,1300,132,0
7A06765             ,低合金    ,HRB400B    ,1666,0.0006,0.0009,0.00026,0.00018,0.003,73350,0.0023,0.0129,0.00026,0.00021,0.0037,0.457,0.0021,0.004,0.01,0,0.032,0.0044,0.0022,0.0026,0,0,0,0,0,0,4,0,0,40,25,0,0,200,0,0,95,0,1300,132,0
7A06764             ,低合金    ,HRB400B    ,0,0.00059,0.001,0.00017,0.00014,0.003,74800,0.0023,0.013,0.00023,0.00019,0.0037,0.458,0.002,0.004,0.01,0,0.031,0.0055,0.0033,0.003,0,0,0,0,0,0,4,0,0,40,50,0,0,200,0,0,0,0,1300,132,0
7A06763             ,低合金    ,HRB400B    ,1648,0.00053,0.0009,0.00023,0.00013,0.003,75800,0.0023,0.0131,0.00027,0.00019,0.0037,0.46,0.0018,0.004,0.01,0,0.032,0.0046,0.0024,0.0029,0,0,0,0,0,0,4,0,0,40,50,0,0,200,0,0,80,0,1300,132,0
7A06762             ,低合金    ,HRB400B    ,0,0.00046,0.0008,0.00023,0.00013,0.003,73500,0.0022,0.013,0.00027,0.00019,0.0037,0.448,0.0017,0.005,0.01,0,0.032,0.1533,0.1227,0.0038,0,0,0,0,0,0,4,0,0,40,50,0,0,200,0,0,90,0,1300,132,0
7A06761             ,低合金    ,HRB400B    ,1803,0.0004,0.0008,0.00025,0.00016,0.003,77200,0.0023,0.0129,0.0003,0.00022,0.0036,0.457,0.002,0.005,0.01,0,0.032,0.004,0.0018,0.0035,0,0,0,0,0,0,5,0,0,41,50,0,0,200,0,0,90,0,1300,132,0
7A06760             ,低合金    ,HRB400B    ,1802,0.00034,0.0008,0.00027,0.00022,0.003,71900,0.0023,0.0129,0.0003,0.00024,0.0037,0.457,0.0019,0.005,0.01,0,0.032,0.0053,0.003,0.0031,0,0,0,0,0,0,4,0,0,39,50,0,0,200,0,0,92,0,1300,132,0
7A06759             ,低合金    ,HRB400B    ,1645,0.0004,0.0011,0.00033,0.00037,0.003,72200,0.0023,0.013,0.00029,0.00022,0.0035,0.458,0.0018,0.004,0.01,0,0.032,0.0038,0.0016,0.0027,0,0,0,0,0,0,4,0,0,39,50,0,0,200,0,0,93,0,1300,132,0
7A06758             ,低合金    ,HRB400B    ,1665,0.00077,0.0011,0.00029,0.00015,0.003,72050,0.0024,0.0129,0.00031,0.00022,0.0037,0.467,0.0019,0.005,0.011,0,0.032,0.0047,0.0024,0.0031,0,0,0,0,0,0,4,0,0,39,25,0,0,0,0,0,68,1460,0,88,0
7A06757             ,低合金    ,HRB400B    ,1655,0.00073,0.0012,0.00027,0.00024,0.003,75100,0.0023,0.013,0.00027,0.00023,0.0038,0.459,0.002,0.005,0.011,0,0.033,0.0054,0.0031,0.0028,0,0,0,0,0,0,5,0,0,40,25,0,0,0,0,0,68,1503,0,88,0
7A06756             ,低合金    ,HRB400B    ,1651,0.00063,0.0013,0.00026,0.00025,0.003,74350,0.0024,0.0139,0.00028,0.00028,0.004,0.484,0.0022,0.005,0.012,0,0.032,0.0085,0.0061,0.0025,0,0,0,0,0,0,32,0,0,0,0,50,0,0,0,0,68,1596,0,132,0
7A06755             ,低合金    ,HRB400B    ,1672,0.001,0.0014,0.00025,0.0002,0.003,74250,0.0024,0.0134,0.00028,0.00027,0.0039,0.475,0.0019,0.004,0.009,0,0.032,0.0081,0.0057,0.0025,0,0,0,0,0,0,31,0,0,0,0,25,0,0,0,0,34,1534,0,132,0
7A06754             ,低合金    ,HRB400B    ,1678,0.00086,0.0016,0.00027,0.00029,0.003,75800,0.0023,0.0128,0.00027,0.00028,0.0035,0.455,0.002,0.005,0.01,0,0.032,0.004,0.0018,0.0027,0,0,0,0,0,0,5,0,0,40,0,0,0,0,0,0,68,1538,0,88,20
7A06753             ,低合金    ,HRB400B    ,1679,0.00091,0.0012,0.00021,0.0003,0.003,78800,0.0024,0.0128,0.00026,0.00025,0.0035,0.465,0.0019,0.006,0.01,0,0.032,0.0081,0.0057,0.0022,0,0,0,0,0,0,5,0,0,42,0,0,0,0,0,0,51,1547,0,132,20
7A06752             ,低合金    ,HRB400B    ,1673,0.00083,0.0012,0.0003,0.00026,0.003,68150,0.0024,0.0129,0.00029,0.00027,0.0037,0.467,0.0021,0.005,0.011,0,0.032,0.0051,0.0028,0.0026,0,0,0,0,0,0,4,0,0,36,0,0,0,0,0,0,51,0,1348,132,20
7A06751             ,低合金    ,HRB400B    ,1675,0.00065,0.0009,0.00024,0.00017,0.003,75300,0.0023,0.0137,0.00032,0.00021,0.0042,0.471,0.0022,0.007,0.01,0,0.033,0.0039,0.0017,0.0033,0,0,0,0,0,0,31,0,0,0,0,50,0,0,0,0,85,0,1539,132,0
7A06750             ,低合金    ,HRB400B    ,1691,0.00074,0.0012,0.00024,0.00024,0.003,74300,0.0022,0.0136,0.00034,0.00028,0.004,0.46,0.0025,0.007,0.009,0,0.032,0.005,0.0027,0.003,0,0,0,0,0,0,31,0,0,0,25,0,0,0,0,0,68,0,1470,88,0
7A06749             ,低合金    ,HRB400B    ,1661,0.00099,0.0011,0.0003,0.0002,0.002,76150,0.0024,0.013,0.00034,0.00024,0.0035,0.469,0.0023,0.008,0.011,0,0.032,0.0039,0.0017,0.0025,0,0,0,0,0,0,5,0,0,41,0,0,0,0,0,0,51,0,1531,88,20
7A06748             ,低合金    ,HRB400B    ,1678,0.00033,0.0008,0.00029,0.00017,0.002,73500,0.0024,0.0132,0.00029,0.00025,0.0033,0.473,0.0021,0.005,0.014,0,0.034,0.0048,0.0025,0.0035,0,0,0,0,0,0,5,0,0,40,25,0,0,0,0,0,68,0,1515,88,0
7A06747             ,低合金    ,HRB400B    ,1676,0.00039,0.0009,0.00026,0.00025,0.002,75200,0.0023,0.0135,0.00028,0.00031,0.0035,0.467,0.002,0.006,0.012,0,0.033,0.0046,0.0024,0.0031,0,0,0,0,0,0,5,0,0,40,50,0,0,0,0,0,85,0,1600,88,0
7A06746             ,低合金    ,HRB400B    ,1672,0.00033,0.0009,0.00024,0.0003,0.002,75950,0.0022,0.0134,0.00028,0.00031,0.0037,0.456,0.0023,0.006,0.013,0,0.033,0.0045,0.0023,0.0032,0,0,0,0,0,0,5,0,0,41,50,0,0,0,0,0,102,0,1539,88,0
7A06745             ,低合金    ,HRB400B    ,1715,0.00022,0.0007,0.00026,0.0003,0.003,70050,0.0022,0.0129,0.00029,0.00032,0.0036,0.447,0.002,0.005,0.014,0,0.033,0.0045,0.0022,0.0028,0,0,0,0,0,0,30,0,0,0,50,0,0,0,0,0,102,0,1441,88,0
7A06744             ,低合金    ,HRB400B    ,1629,0.00051,0.001,0.00028,0.00033,0.003,75600,0.0023,0.0132,0.00029,0.00026,0.0038,0.463,0.0021,0.006,0.014,0,0.034,0.0084,0.006,0.0029,0,0,0,0,0,0,6,0,0,40,50,0,0,0,0,0,102,0,3105,132,0
7A06743             ,低合金    ,HRB400B    ,1645,0.00047,0.001,0.00021,0.00022,0.002,73900,0.0023,0.013,0.00028,0.00025,0.0038,0.46,0.0023,0.006,0.013,0,0.034,0.0044,0.0022,0.003,0,0,0,0,0,0,5,0,0,40,50,0,0,0,0,0,80,0,1450,132,0
7A06742             ,低合金    ,HRB400B    ,1703,0.0004,0.0012,0.00021,0.00029,0.002,73800,0.0023,0.0128,0.00023,0.00029,0.0037,0.456,0.0021,0.006,0.012,0,0.035,0.0051,0.0028,0.0028,0,0,0,0,0,0,5,0,0,40,50,0,0,0,0,0,70,0,1500,132,0
7A06741             ,低合金    ,HRB400B    ,1674,0.00056,0.0012,0.00021,0.00023,0.003,66300,0.0023,0.0145,0.00023,0.00032,0.0039,0.486,0.0027,0.005,0.011,0,0.036,0.0052,0.0029,0.0033,0,0,0,0,0,0,5,0,0,40,50,0,0,0,0,0,58,0,1450,132,0
7A06740             ,低合金    ,HRB400B    ,1684,0.00041,0.001,0.00026,0.0003,0.003,72800,0.0023,0.0129,0.00028,0.00031,0.0036,0.458,0.0024,0.007,0.012,0,0.032,0.0052,0.0029,0.0026,0,0,0,0,0,0,5,0,0,40,50,0,0,0,0,0,78,0,1450,132,0
7A06739             ,低合金    ,HRB400B    ,1686,0.001,0.0012,0.00032,0.00014,0.002,70000,0.0023,0.013,0.0003,0.0003,0.0036,0.46,0.0025,0.005,0.013,0,0.033,0.0045,0.0023,0.0032,0,0,0,0,0,0,5,0,0,40,0,0,0,0,0,0,40,0,1450,132,20
7A06738             ,低合金    ,HRB400B    ,1667,0.00045,0.001,0.00034,0.00028,0.002,71200,0.0023,0.013,0.00032,0.00028,0.0037,0.46,0.0024,0.007,0.012,0,0.033,0.0052,0.0029,0.0027,0,0,0,0,0,0,5,0,0,40,50,0,0,0,0,0,78,0,1480,132,0
7A06737             ,低合金    ,HRB400B    ,1651,0.0005,0.001,0.00029,0.00033,0.002,66600,0.0024,0.0128,0.0003,0.00034,0.0036,0.467,0.0027,0.007,0.014,0,0.032,0.0045,0.0022,0.0031,0,0,0,0,0,0,5,0,0,40,50,0,0,0,0,0,78,0,1450,132,0
7A06736             ,低合金    ,HRB400B    ,1666,0.00085,0.0011,0.00024,0.00023,0.002,74200,0.0023,0.0134,0.00029,0.00031,0.0038,0.467,0.0028,0.007,0.015,0,0.032,0.0057,0.0034,0.0027,0,0,0,0,0,0,5,0,0,40,25,0,0,0,0,0,51,0,1570,132,0
7A06735             ,低合金    ,HRB400B    ,1609,0.00062,0.0009,0.00029,0.00022,0.003,73100,0.0022,0.0132,0.00029,0.00023,0.0037,0.454,0.0024,0.007,0.014,0,0.033,0.0044,0.0021,0.0032,0,0,0,0,0,0,5,0,0,40,50,0,0,0,0,0,85,0,1580,132,0
7A06734             ,低合金    ,HRB400B    ,1656,0.00071,0.0011,0.00017,0.00016,0.003,73900,0.0024,0.0135,0.0003,0.00031,0.0039,0.479,0.0027,0.007,0.016,0,0.033,0.004,0.0018,0.0033,0,0,0,0,0,0,5,0,0,40,25,0,0,0,0,0,68,0,1580,132,0
7A06733             ,低合金    ,HRB400B    ,1655,0.00065,0.0011,0.00028,0.00029,0.002,72650,0.0023,0.0132,0.00031,0.00025,0.0038,0.464,0.0026,0.006,0.015,0,0.033,0.0039,0.0017,0.0033,0,0,0,0,0,0,4,0,0,40,25,0,0,0,0,0,68,0,1540,132,0
7A06732             ,低合金    ,HRB400B    ,1666,0.00078,0.0011,0.0003,0.00031,0.002,64700,0.0024,0.013,0.00035,0.00036,0.0038,0.471,0.0034,0.009,0.013,0,0.032,0.0044,0.0021,0.0017,0,0,0,0,0,0,4,0,0,40,25,0,0,0,0,0,68,0,1460,132,0
7A06731             ,低合金    ,HRB400B    ,1665,0.00097,0.0016,0.00027,0.00014,0.003,74600,0.0024,0.0125,0.00038,0.00022,0.0037,0.461,0.0023,0.008,0.011,0,0.033,0.0044,0.0022,0.0025,0,0,0,0,0,0,5,0,0,39,25,0,0,0,0,0,51,0,1520,132,0
7A06730             ,低合金    ,HRB400B    ,1694,0,0,0,0,0.002,72600,0.0023,0.0132,0.00028,0.00028,0.0038,0.462,0.002,0.006,0.013,0,0.031,0.004,0.0018,0.0031,0,0,0,0,0,0,5,0,0,39,50,0,0,0,0,0,68,0,1540,0,0
7A06729             ,低合金    ,HRB400B    ,1691,0.00058,0.0011,0.00031,0.00023,0,71500,0.0023,0.0129,0.0003,0.00026,0.0036,0.457,0.0021,0.005,0.011,0,0.033,0.0045,0.0022,0.003,0,0,0,0,0,0,4,0,0,37,50,0,0,0,0,0,85,0,1420,132,0
7A06728             ,低合金    ,HRB400B    ,1725,0.00047,0.0011,0.00025,0.00026,0.004,79850,0.0024,0.013,0.00027,0.00042,0.0033,0.47,0.0027,0.006,0.012,0,0.032,0.0039,0.0017,0.0028,0,0,0,0,0,0,30,0,0,0,0,50,0,0,0,0,102,0,1520,132,0
7A06727             ,低合金    ,HRB400D    ,1703,0.00082,0.0013,0.00027,0.00031,0.002,67450,0.0022,0.0131,0.00029,0.00033,0.0037,0.452,0.0027,0.006,0.013,0,0.031,0.0062,0.0039,0.0029,0,0,0,0,0,0,7,0,0,28,25,0,0,0,0,0,51,0,1410,132,0
7A06726             ,低合金    ,HRB400D    ,1687,0.00066,0.0012,0.00025,0.00027,0.003,75150,0.0023,0.0132,0.00029,0.00029,0.0038,0.463,0.0027,0.006,0.014,0,0.03,0.0067,0.0044,0.0032,0,0,0,0,0,0,9,0,0,30,50,0,0,0,0,0,68,0,1520,132,0
7A06725             ,低合金    ,HRB400D    ,1665,0.00071,0.0008,0.0003,0.00018,0.002,76000,0.0024,0.0137,0.00027,0.00031,0.0039,0.482,0.0029,0.007,0.016,0,0.03,0.0059,0.0036,0.003,0,0,0,0,0,0,9,0,0,30,25,0,0,0,0,0,68,0,1580,132,0
7A06724             ,低合金    ,HRB400D    ,1639,0.00074,0.0011,0.00023,0.0002,0.002,73750,0.0023,0.0132,0.00027,0.00028,0.0038,0.465,0.0033,0.007,0.017,0,0.029,0.0046,0.0024,0.0033,0,0,0,0,0,0,9,0,0,28,25,0,0,0,0,0,68,0,1470,132,0
7A06723             ,低合金    ,HRB400B    ,1689,0.00073,0.0005,0.00025,0.00016,0.003,71300,0.0023,0.0133,0.00028,0.0002,0.0037,0.466,0.0023,0.01,0.019,0,0.034,0.0049,0.0027,0.0037,0,0,0,0,0,0,4,0,0,38,50,0,0,0,0,0,68,0,1480,132,0
7A06722             ,低合金    ,HRB400B    ,1653,0.00068,0.001,0.00026,0.00029,0.002,74450,0.0023,0.013,0.00028,0.00032,0.0037,0.462,0.0031,0.008,0.016,0,0.033,0.0046,0.0024,0.0035,0,0,0,0,0,0,4,0,0,39,50,0,0,0,0,0,68,0,1440,132,0
7A06721             ,低合金    ,HRB400B    ,1664,0.00072,0.0011,0.00027,0.00027,0.002,70500,0.0024,0.0128,0.0003,0.00028,0.0037,0.468,0.003,0.01,0.017,0,0.032,0.0052,0.0029,0.0036,0,0,0,0,0,0,4,0,0,38,50,0,0,0,0,0,68,0,1450,132,0
7A06720             ,低合金    ,HRB400B    ,1678,0.00068,0.0009,0.00029,0.00028,0.003,71550,0.0023,0.0129,0.00031,0.00031,0.0036,0.46,0.0033,0.01,0.014,0,0.033,0.005,0.0027,0.0034,0,0,0,0,0,0,4,0,0,38,50,0,0,0,0,0,68,0,1420,132,0
7A06719             ,低合金    ,HRB400B    ,1666,0.0007,0.001,0.00026,0.0002,0.002,72150,0.0024,0.0129,0.00029,0.00025,0.0036,0.471,0.003,0.008,0.017,0,0.032,0.0042,0.002,0.0042,0,0,0,0,0,0,4,0,0,38,25,0,0,0,0,0,68,0,1420,132,0
7A06718             ,低合金    ,HRB400B    ,0,0.00069,0.001,0.00021,0.00013,0.002,68800,0.0023,0.0129,0.00024,0.0002,0.0036,0.46,0.0029,0.008,0.02,0,0.034,0.0054,0.0031,0.0034,0,0,0,0,0,0,4,0,0,38,50,0,0,0,0,0,68,0,1400,132,0
7A06717             ,低合金    ,HRB400B    ,1682,0.00067,0.0011,0.00022,0.00017,0.002,72000,0.0024,0.0135,0.00026,0.00029,0.0034,0.48,0.003,0.009,0.019,0,0.032,0.0053,0.003,0.0039,0,0,0,0,0,0,4,0,0,38,25,0,0,0,0,0,68,0,1400,132,0
7A06716             ,低合金    ,HRB400B    ,1674,0.00076,0.0012,0.00024,0.00019,0.002,73200,0.0024,0.013,0.00026,0.00022,0.0037,0.471,0.0028,0.008,0.015,0,0.034,0.0045,0.0023,0.0035,0,0,0,0,0,0,5,0,0,39,25,0,0,0,0,0,68,0,1440,132,0
7A06715             ,低合金    ,HRB400B    ,1804,0.00066,0.001,0.00027,0.00014,0.002,73200,0.0024,0.0131,0.00029,0.00019,0.0037,0.472,0.0024,0.006,0.015,0,0.034,0.0047,0.0025,0.0034,0,0,0,0,0,0,5,0,0,40,25,0,0,0,0,0,68,0,1440,132,0
7A06714             ,低合金    ,HRB400B    ,1673,0.00059,0.001,0.00034,0.0002,0.002,71350,0.0023,0.0133,0.00033,0.00022,0.0038,0.465,0.0023,0.005,0.013,0,0.032,0.0048,0.0025,0.0031,0,0,0,0,0,0,4,0,0,39,50,0,0,0,0,0,95,0,1440,132,0
7A06713             ,低合金    ,HRB400B    ,1682,0.00042,0.0013,0.00032,0.00038,0.002,71800,0.0024,0.0143,0.00032,0.00033,0.004,0.491,0.0021,0.006,0.015,0,0.034,0.0054,0.0032,0.0029,0,0,0,0,0,0,4,0,0,39,50,0,0,0,0,0,92,0,1600,132,0
7A06712             ,低合金    ,HRB400B    ,0,0.00054,0.0009,0.00029,0.00017,0.003,69350,0.0022,0.013,0.00031,0.00025,0.0035,0.45,0.0019,0.006,0.013,0,0.036,0.006,0.0037,0.0043,0.002,0,0,0,0,0,31,0,0,0,50,0,0,0,0,0,80,0,1390,132,0
7A06711             ,低合金    ,HRB400B    ,1672,0.00072,0.0012,0.0003,0.00023,0.003,73550,0.0023,0.0129,0.00028,0.00027,0.0037,0.459,0.0023,0.009,0.013,0,0.035,0.0059,0.0037,0.0037,0.002,0,0,0,0,0,4,0,0,39,25,0,0,0,0,0,68,0,1430,132,0
7A06710             ,低合金    ,Q345B      ,1659,0,0,0,0,0.003,75800,0.0019,0.0137,0.00027,0.00031,0.0032,0.429,0.0019,0.005,0.012,0,0.027,0.0053,0.0033,0.003,0,0,0,0.0002,0,0,25,0,0,0,75,0,0,0,0,0,85,0,1570,0,0
7A06709             ,低合金    ,Q345B      ,1683,0.00071,0.001,0.00029,0.00022,0,73000,0.0018,0.0132,0.00023,0.00026,0.003,0.411,0.0021,0.007,0.015,0,0.026,0.0052,0.0032,0.003,0,0,0,0.0003,0,0,23,0,0,0,0,75,0,0,0,0,68,0,1470,0,0
7A06708             ,低合金    ,HRB400B    ,1657,0.00048,0.0011,0.00026,0.00033,0.003,72650,0.0024,0.0142,0.00029,0.00034,0.0041,0.49,0.0025,0.006,0.013,0,0.033,0.0047,0.0025,0.004,0,0,0,0,0,0,4,0,0,40,50,0,0,200,0,0,85,0,1300,132,0
7A06707             ,低合金    ,HRB400B    ,1679,0.00041,0.0012,0.00022,0.00033,0.003,73750,0.0024,0.0135,0.00029,0.00041,0.0036,0.478,0.0023,0.006,0.013,0,0.031,0.0054,0.0031,0.0031,0,0,0,0,0,0,4,0,0,40,50,0,0,200,0,0,85,0,1300,132,0
7A06706             ,低合金    ,HRB400B    ,0,0.00073,0.0012,0.00028,0.00026,0.003,70950,0.0022,0.0142,0.00028,0.00031,0.0037,0.471,0.0026,0.005,0.013,0,0.034,0.0051,0.0029,0.0032,0,0,0,0,0,0,32,0,0,0,25,0,0,200,0,0,68,0,1300,132,0
7A06705             ,低合金    ,HRB400B    ,0,0.00072,0.0013,0.00025,0.00016,0.003,74300,0.0024,0.0136,0.00034,0.00023,0.0038,0.481,0.0028,0.007,0.014,0,0.032,0.0047,0.0025,0.0031,0,0,0,0,0,0,4,0,0,40,25,0,0,200,0,0,70,0,1300,132,0
7A06704             ,低合金    ,Q345B      ,0,0.00075,0.0013,0.00021,0.00019,0.003,72900,0.0017,0.0132,0.00027,0.00023,0.0032,0.402,0.0024,0.007,0.015,0,0.027,0.0051,0.0032,0.004,0,0,0,0.0004,0,0,23,0,0,0,0,75,0,0,0,0,60,0,1500,0,0
7A06703             ,低合金    ,Q345B      ,1677,0.0007,0.0013,0.00034,0.00026,0.002,75400,0.0017,0.0136,0.00028,0.00024,0.0032,0.41,0.0024,0.009,0.018,0,0.028,0.0056,0.0037,0.004,0,0,0,0.0005,0,0,24,0,0,0,0,75,0,0,0,0,68,0,1530,0,0
7A06702             ,低合金    ,Q345B      ,1710,0.00077,0.0012,0.00029,0.00032,0.003,76250,0.0018,0.0142,0.00028,0.00032,0.0035,0.43,0.0026,0.006,0.014,0,0.028,0.0045,0.0025,0.004,0,0,0,0.0003,0,0,23,0,0,0,0,75,0,0,0,0,68,0,1450,0,0
7A06701             ,低合金    ,HRB400B    ,1672,0.00051,0.0011,0.00027,0.00033,0.002,70000,0.0022,0.0134,0.00031,0.00027,0.0038,0.458,0.0026,0.006,0.016,0,0.035,0.0043,0.0021,0.004,0,0,0,0,0,0,4,0,0,40,25,0,0,0,0,0,75,0,1450,132,0
